#   ix    iy    iz      toten(eV)
    30    29    11     -20038.883914241196
    31    29    11     -20038.884556838078
     0    30    11     -20038.884479285629
     1    30    11     -20038.883877913995
     2    30    11     -20038.883365115420
     3    30    11     -20038.882855854328
     4    30    11     -20038.882301694444
     5    30    11     -20038.881714200616
     6    30    11     -20038.881086569992
     7    30    11     -20038.880437034204
     8    30    11     -20038.879809675691
     9    30    11     -20038.879229528939
    10    30    11     -20038.878711015972
    11    30    11     -20038.878251959886
    12    30    11     -20038.877847870801
    13    30    11     -20038.877511129896
    14    30    11     -20038.877265683193
    15    30    11     -20038.877133980081
    16    30    11     -20038.877133980081
    17    30    11     -20038.877266907704
    18    30    11     -20038.877512082294
    19    30    11     -20038.877848415032
    20    30    11     -20038.878250327205
    21    30    11     -20038.878710063575
    22    30    11     -20038.879228032310
    23    30    11     -20038.879808587237
    24    30    11     -20038.880443292819
    25    30    11     -20038.881081535885
    26    30    11     -20038.881708622281
    27    30    11     -20038.882307272779
    28    30    11     -20038.882849187536
    29    30    11     -20038.883365523590
    30    30    11     -20038.883889750945
    31    30    11     -20038.884478197175
     0    31    11     -20038.884411121107
     1    31    11     -20038.883876689481
     2    31    11     -20038.883412191117
     3    31    11     -20038.882972727228
     4    31    11     -20038.882487820327
     5    31    11     -20038.881952164189
     6    31    11     -20038.881389024551
     7    31    11     -20038.880816769099
     8    31    11     -20038.880279888446
     9    31    11     -20038.879795933943
    10    31    11     -20038.879373477172
    11    31    11     -20038.878990068737
    12    31    11     -20038.878601762259
    13    31    11     -20038.878243660416
    14    31    11     -20038.877964063420
    15    31    11     -20038.877809502748
    16    31    11     -20038.877809230635
    17    31    11     -20038.877963247080
    18    31    11     -20038.878243660416
    19    31    11     -20038.878595095466
    20    31    11     -20038.878977687556
    21    31    11     -20038.879374021399
    22    31    11     -20038.879796069999
    23    31    11     -20038.880285738895
    24    31    11     -20038.880804523975
    25    31    11     -20038.881382493819
    26    31    11     -20038.881952572359
    27    31    11     -20038.882487956384
    28    31    11     -20038.882973951742
    29    31    11     -20038.883422531446
    30    31    11     -20038.883871383259
    31    31    11     -20038.884412481675
     0     0    12     -20038.880674453547
     1     0    12     -20038.880814728243
     2     0    12     -20038.880911464723
     3     0    12     -20038.880990105630
     4     0    12     -20038.881060174946
     5     0    12     -20038.881132285122
     6     0    12     -20038.881223987493
     7     0    12     -20038.881323036938
     8     0    12     -20038.881393786545
     9     0    12     -20038.881416780165
    10     0    12     -20038.881405895609
    11     0    12     -20038.881367663613
    12     0    12     -20038.881308887016
    13     0    12     -20038.881245212375
    14     0    12     -20038.881206436148
    15     0    12     -20038.881194599198
    16     0    12     -20038.881194735251
    17     0    12     -20038.881206300091
    18     0    12     -20038.881246028715
    19     0    12     -20038.881309295190
    20     0    12     -20038.881368343897
    21     0    12     -20038.881406167726
    22     0    12     -20038.881417052278
    23     0    12     -20038.881393786545
    24     0    12     -20038.881323172995
    25     0    12     -20038.881223987493
    26     0    12     -20038.881133237519
    27     0    12     -20038.881060991291
    28     0    12     -20038.880990513800
    29     0    12     -20038.880912553177
    30     0    12     -20038.880814047960
    31     0    12     -20038.880676086232
     0     1    12     -20038.880666290133
     1     1    12     -20038.880690916438
     2     1    12     -20038.880712685546
     3     1    12     -20038.880739896929
     4     1    12     -20038.880765475635
     5     1    12     -20038.880785203888
     6     1    12     -20038.880807789341
     7     1    12     -20038.880830102677
     8     1    12     -20038.880823163774
     9     1    12     -20038.880779625557
    10     1    12     -20038.880712141316
    11     1    12     -20038.880631459557
    12     1    12     -20038.880536491819
    13     1    12     -20038.880444653390
    14     1    12     -20038.880383427771
    15     1    12     -20038.880358393297
    16     1    12     -20038.880358529350
    17     1    12     -20038.880383019601
    18     1    12     -20038.880444925504
    19     1    12     -20038.880537036046
    20     1    12     -20038.880631731670
    21     1    12     -20038.880712277376
    22     1    12     -20038.880778537099
    23     1    12     -20038.880823708001
    24     1    12     -20038.880829694506
    25     1    12     -20038.880809013852
    26     1    12     -20038.880785476002
    27     1    12     -20038.880766700146
    28     1    12     -20038.880740577217
    29     1    12     -20038.880712549490
    30     1    12     -20038.880690644324
    31     1    12     -20038.880666018020
     0     2    12     -20038.880672820866
     1     2    12     -20038.880599894350
     2     2    12     -20038.880555675845
     3     2    12     -20038.880535947592
     4     2    12     -20038.880507511694
     5     2    12     -20038.880453497091
     6     2    12     -20038.880382883544
     7     2    12     -20038.880302337839
     8     2    12     -20038.880200431198
     9     2    12     -20038.880076211219
    10     2    12     -20038.879948861933
    11     2    12     -20038.879826410695
    12     2    12     -20038.879699061406
    13     2    12     -20038.879578242853
    14     2    12     -20038.879493343327
    15     2    12     -20038.879457152183
    16     2    12     -20038.879457560357
    17     2    12     -20038.879494159672
    18     2    12     -20038.879578787080
    19     2    12     -20038.879700149864
    20     2    12     -20038.879826138578
    21     2    12     -20038.879949270104
    22     2    12     -20038.880075803048
    23     2    12     -20038.880200975425
    24     2    12     -20038.880303018126
    25     2    12     -20038.880381931143
    26     2    12     -20038.880454177375
    27     2    12     -20038.880507919865
    28     2    12     -20038.880535539422
    29     2    12     -20038.880557172473
    30     2    12     -20038.880599758293
    31     2    12     -20038.880672956919
     0     3    12     -20038.880723570099
     1     3    12     -20038.880569145480
     2     3    12     -20038.880463429246
     3     3    12     -20038.880386693138
     4     3    12     -20038.880294718652
     5     3    12     -20038.880159342007
     6     3    12     -20038.879989134784
     7     3    12     -20038.879800287763
     8     3    12     -20038.879591168261
     9     3    12     -20038.879374837739
    10     3    12     -20038.879175650392
    11     3    12     -20038.878999456665
