#   ix    iy    iz      toten(eV)
    26     2    12     -20041.091223252562
    27     2    12     -20041.091726118979
    28     2    12     -20041.092187079863
    29     2    12     -20041.092605046757
    30     2    12     -20041.092987638847
    31     2    12     -20041.093304107268
     0     3    12     -20041.093088593090
     1     3    12     -20041.092751307955
     2     3    12     -20041.092348851555
     3     3    12     -20041.091898367053
     4     3    12     -20041.091392643440
     5     3    12     -20041.090839435958
     6     3    12     -20041.090274119411
     7     3    12     -20041.089723905181
     8     3    12     -20041.089177228430
     9     3    12     -20041.088645517942
    10     3    12     -20041.088178842670
    11     3    12     -20041.087800060173
    12     3    12     -20041.087498285899
    13     3    12     -20041.087264267979
    14     3    12     -20041.087107394334
    15     3    12     -20041.087037325018
    16     3    12     -20041.087038005302
    17     3    12     -20041.087107122221
    18     3    12     -20041.087264267979
    19     3    12     -20041.087499238300
    20     3    12     -20041.087801012571
    21     3    12     -20041.088179659011
    22     3    12     -20041.088645926113
    23     3    12     -20041.089177772657
    24     3    12     -20041.089724585465
    25     3    12     -20041.090275479979
    26     3    12     -20041.090839435958
    27     3    12     -20041.091392779497
    28     3    12     -20041.091898503113
    29     3    12     -20041.092350076065
    30     3    12     -20041.092752532470
    31     3    12     -20041.093087232519
     0     4    12     -20041.092802737476
     1     4    12     -20041.092461098524
     2     4    12     -20041.092048846021
     3     4    12     -20041.091577136638
     4     4    12     -20041.091042841072
     5     4    12     -20041.090462014032
     6     4    12     -20041.089873839916
     7     4    12     -20041.089302672921
     8     4    12     -20041.088749057268
     9     4    12     -20041.088222516944
    10     4    12     -20041.087754481101
    11     4    12     -20041.087352160754
    12     4    12     -20041.087011066029
    13     4    12     -20041.086726162815
    14     4    12     -20041.086517859654
    15     4    12     -20041.086411327076
    16     4    12     -20041.086411463133
    17     4    12     -20041.086517723597
    18     4    12     -20041.086727387326
    19     4    12     -20041.087012154483
    20     4    12     -20041.087353657382
    21     4    12     -20041.087756113782
    22     4    12     -20041.088224693856
    23     4    12     -20041.088750009669
    24     4    12     -20041.089302536864
    25     4    12     -20041.089873839916
    26     4    12     -20041.090462966429
    27     4    12     -20041.091042705015
    28     4    12     -20041.091576320297
    29     4    12     -20041.092049526305
    30     4    12     -20041.092461234577
    31     4    12     -20041.092803145646
     0     5    12     -20041.092452390880
     1     5    12     -20041.092108030785
     2     5    12     -20041.091703805643
     3     5    12     -20041.091231279923
     4     5    12     -20041.090689093049
     5     5    12     -20041.090099286252
     6     5    12     -20041.089494513195
     7     5    12     -20041.088908924161
     8     5    12     -20041.088360614729
     9     5    12     -20041.087855979571
    10     5    12     -20041.087400869139
    11     5    12     -20041.086992698343
    12     5    12     -20041.086621943206
    13     5    12     -20041.086296086854
    14     5    12     -20041.086040435883
    15     5    12     -20041.085897440047
    16     5    12     -20041.085898392445
    17     5    12     -20041.086041388280
    18     5    12     -20041.086296086854
    19     5    12     -20041.086622895604
    20     5    12     -20041.086993242570
    21     5    12     -20041.087401141249
    22     5    12     -20041.087856795912
    23     5    12     -20041.088361022899
    24     5    12     -20041.088909468392
    25     5    12     -20041.089493832907
    26     5    12     -20041.090099286252
    27     5    12     -20041.090688684879
    28     5    12     -20041.091230735692
    29     5    12     -20041.091704758041
    30     5    12     -20041.092108166842
    31     5    12     -20041.092451574536
     0     6    12     -20041.092039185980
     1     6    12     -20041.091686934582
     2     6    12     -20041.091293730053
     3     6    12     -20041.090837395102
     4     6    12     -20041.090302963479
     5     6    12     -20041.089711115827
     6     6    12     -20041.089101444719
     7     6    12     -20041.088517488373
     8     6    12     -20041.087984145201
     9     6    12     -20041.087504000290
    10     6    12     -20041.087073924329
    11     6    12     -20041.086676229919
    12     6    12     -20041.086296358968
    13     6    12     -20041.085943699403
    14     6    12     -20041.085658796186
    15     6    12     -20041.085497432668
    16     6    12     -20041.085497976896
    17     6    12     -20041.085659612530
    18     6    12     -20041.085945332088
    19     6    12     -20041.086297039252
    20     6    12     -20041.086676910207
    21     6    12     -20041.087075557010
    22     6    12     -20041.087506449312
    23     6    12     -20041.087984417314
    24     6    12     -20041.088518440771
    25     6    12     -20041.089101988950
    26     6    12     -20041.089711251887
    27     6    12     -20041.090304460104
    28     6    12     -20041.090838483560
    29     6    12     -20041.091295226677
    30     6    12     -20041.091687070642
    31     6    12     -20041.092039458093
     0     7    12     -20041.091595096157
     1     7    12     -20041.091225565528
     2     7    12     -20041.090830864374
     3     7    12     -20041.090386366377
     4     7    12     -20041.089864588048
     5     7    12     -20041.089279271127
     6     7    12     -20041.088687967705
     7     7    12     -20041.088135576563
     8     7    12     -20041.087629989008
     9     7    12     -20041.087169164181
    10     7    12     -20041.086752149688
    11     7    12     -20041.086368469139
    12     7    12     -20041.085996353435
    13     7    12     -20041.085642605412
    14     7    12     -20041.085361783909
    15     7    12     -20041.085208311688
    16     7    12     -20041.085207631404
    17     7    12     -20041.085362464193
    18     7    12     -20041.085644238097
    19     7    12     -20041.085997033722
    20     7    12     -20041.086370509995
    21     7    12     -20041.086754462656
    22     7    12     -20041.087169844468
    23     7    12     -20041.087631213522
    24     7    12     -20041.088136120794
    25     7    12     -20041.088687559535
    26     7    12     -20041.089278046617
    27     7    12     -20041.089863091423
    28     7    12     -20041.090385822150
    29     7    12     -20041.090831544658
    30     7    12     -20041.091226381872
    31     7    12     -20041.091596184611
     0     8    12     -20041.091139033320
     1     8    12     -20041.090751679236
     2     8    12     -20041.090347726207
     3     8    12     -20041.089903908498
     4     8    12     -20041.089390973870
     5     8    12     -20041.088824296752
     6     8    12     -20041.088269728702
     7     8    12     -20041.087763324802
