#   ix    iy    iz      toten(eV)
    22    25    14     -20040.004518583315
    23    25    14     -20040.005047028437
    24    25    14     -20040.005607991163
    25    25    14     -20040.006205689260
    26    25    14     -20040.006855769279
    27    25    14     -20040.007572109022
    28    25    14     -20040.008342327310
    29    25    14     -20040.009144246862
    30    25    14     -20040.009952425033
    31    25    14     -20040.010745636941
     0    26    14     -20040.010998022550
     1    26    14     -20040.010220049018
     2    26    14     -20040.009437041379
     3    26    14     -20040.008668319715
     4    26    14     -20040.007929530577
     5    26    14     -20040.007234551776
     6    26    14     -20040.006591274607
     7    26    14     -20040.005989086625
     8    26    14     -20040.005414654261
     9    26    14     -20040.004868113570
    10    26    14     -20040.004367696176
    11    26    14     -20040.003926599606
    12    26    14     -20040.003554619958
    13    26    14     -20040.003265090807
    14    26    14     -20040.003075155331
    15    26    14     -20040.002984541414
    16    26    14     -20040.002984541414
    17    26    14     -20040.003074747157
    18    26    14     -20040.003264954750
    19    26    14     -20040.003554619958
    20    26    14     -20040.003926327492
    21    26    14     -20040.004367424062
    22    26    14     -20040.004867569343
    23    26    14     -20040.005413973977
    24    26    14     -20040.005988542398
    25    26    14     -20040.006591138546
    26    26    14     -20040.007234415716
    27    26    14     -20040.007929530577
    28    26    14     -20040.008668047602
    29    26    14     -20040.009437041379
    30    26    14     -20040.010220321132
    31    26    14     -20040.010998158607
     0    27    14     -20040.011180747009
     1    27    14     -20040.010420324819
     2    27    14     -20040.009669834788
     3    27    14     -20040.008940297521
     4    27    14     -20040.008239196155
     5    27    14     -20040.007570068170
     6    27    14     -20040.006936995265
     7    27    14     -20040.006334263060
     8    27    14     -20040.005750578828
     9    27    14     -20040.005193425692
    10    27    14     -20040.004689878991
    11    27    14     -20040.004264292911
    12    27    14     -20040.003926055379
    13    27    14     -20040.003682649527
    14    27    14     -20040.003538429180
    15    27    14     -20040.003476251164
    16    27    14     -20040.003475979051
    17    27    14     -20040.003538293124
    18    27    14     -20040.003682377417
    19    27    14     -20040.003925783265
    20    27    14     -20040.004264428964
    21    27    14     -20040.004689606878
    22    27    14     -20040.005192881465
    23    27    14     -20040.005750170654
    24    27    14     -20040.006333718833
    25    27    14     -20040.006936178925
    26    27    14     -20040.007569659996
    27    27    14     -20040.008238924042
    28    27    14     -20040.008940841752
    29    27    14     -20040.009669154500
    30    27    14     -20040.010419780592
    31    27    14     -20040.011179930665
     0    28    14     -20040.011262653283
     1    28    14     -20040.010529034309
     2    28    14     -20040.009824123346
     3    28    14     -20040.009144655032
     4    28    14     -20040.008486411600
     5    28    14     -20040.007849120935
     6    28    14     -20040.007234823890
     7    28    14     -20040.006639982985
     8    28    14     -20040.006062285254
     9    28    14     -20040.005516424848
    10    28    14     -20040.005033422742
    11    28    14     -20040.004637224960
    12    28    14     -20040.004338035767
    13    28    14     -20040.004136943619
    14    28    14     -20040.004025512997
    15    28    14     -20040.003981838719
    16    28    14     -20040.003982110833
    17    28    14     -20040.004025240883
    18    28    14     -20040.004136671509
    19    28    14     -20040.004337491537
    20    28    14     -20040.004637224960
    21    28    14     -20040.005033694855
    22    28    14     -20040.005516288791
    23    28    14     -20040.006062013141
    24    28    14     -20040.006639982985
    25    28    14     -20040.007234687833
    26    28    14     -20040.007849120935
    27    28    14     -20040.008486275543
    28    28    14     -20040.009144246862
    29    28    14     -20040.009823715176
    30    28    14     -20040.010528762195
    31    28    14     -20040.011262381169
     0    29    14     -20040.011253809578
     1    29    14     -20040.010559919228
     2    29    14     -20040.009911744011
     3    29    14     -20040.009290916234
     4    29    14     -20040.008685054720
     5    29    14     -20040.008091982556
     6    29    14     -20040.007510475232
     7    29    14     -20040.006942709657
     8    29    14     -20040.006396305020
     9    29    14     -20040.005887724215
    10    29    14     -20040.005445131017
    11    29    14     -20040.005089342139
    12    29    14     -20040.004825527751
    13    29    14     -20040.004652055162
    14    29    14     -20040.004558720106
    15    29    14     -20040.004524161646
    16    29    14     -20040.004524433760
    17    29    14     -20040.004558992223
    18    29    14     -20040.004652055162
    19    29    14     -20040.004825663807
    20    29    14     -20040.005089206083
    21    29    14     -20040.005444994957
    22    29    14     -20040.005886907871
    23    29    14     -20040.006395896853
    24    29    14     -20040.006943389941
    25    29    14     -20040.007510475232
    26    29    14     -20040.008091846499
    27    29    14     -20040.008684646549
    28    29    14     -20040.009290780177
    29    29    14     -20040.009911607955
    30    29    14     -20040.010559102891
    31    29    14     -20040.011253129294
     0    30    14     -20040.011188638313
     1    30    14     -20040.010546585654
     2    30    14     -20040.009962221131
     3    30    14     -20040.009411326617
     4    30    14     -20040.008871588772
     5    30    14     -20040.008335388407
     6    30    14     -20040.007808848080
     7    30    14     -20040.007296185562
     8    30    14     -20040.006805700330
     9    30    14     -20040.006352494689
    10    30    14     -20040.005966501176
    11    30    14     -20040.005655747143
    12    30    14     -20040.005421865280
    13    30    14     -20040.005261454160
    14    30    14     -20040.005170704182
    15    30    14     -20040.005133696701
    16    30    14     -20040.005133696701
    17    30    14     -20040.005170023902
    18    30    14     -20040.005260909933
    19    30    14     -20040.005421457110
    20    30    14     -20040.005656019257
    21    30    14     -20040.005966365119
    22    30    14     -20040.006353038916
    23    30    14     -20040.006805564270
    24    30    14     -20040.007296729793
    25    30    14     -20040.007808167797
    26    30    14     -20040.008335796574
    27    30    14     -20040.008870908488
    28    30    14     -20040.009410238163
    29    30    14     -20040.009962357191
    30    30    14     -20040.010546721707
    31    30    14     -20040.011188638313
     0    31    14     -20040.011105779638
     1    31    14     -20040.010527265567
     2    31    14     -20040.010014603049
     3    31    14     -20040.009542757613
